timestamp,adc_x,adc_y,adc_z
2025-02-26 17:19:37.964011,89.0,0.0,-1.0
2025-02-26 17:19:37.964046,73.0,0.0,-15.0
2025-02-26 17:19:37.964558,65.0,0.0,-21.0
2025-02-26 17:19:37.965077,58.0,0.0,-30.0
2025-02-26 17:19:37.965704,53.0,0.0,-31.0
2025-02-26 17:19:37.966367,76.0,0.0,-7.0
2025-02-26 17:19:37.966994,88.0,0.0,-3.0
2025-02-26 17:19:37.967694,90.0,0.0,-1.0
2025-02-26 17:19:37.968121,81.0,0.0,-11.0
2025-02-26 17:19:37.968715,29.0,0.0,-32.0
2025-02-26 17:19:38.024470,58.0,0.0,-24.0
2025-02-26 17:19:38.024623,53.0,0.0,-33.0
2025-02-26 17:19:38.024882,74.0,0.0,-11.0
2025-02-26 17:19:38.024905,84.0,0.0,-1.0
2025-02-26 17:19:38.025840,90.0,0.0,0.0
2025-02-26 17:19:38.026559,74.0,0.0,-21.0
2025-02-26 17:19:38.027051,62.0,0.0,-23.0
2025-02-26 17:19:38.027512,60.0,0.0,-31.0
2025-02-26 17:19:38.028185,56.0,0.0,-33.0
2025-02-26 17:19:38.028688,63.0,0.0,-1.0
2025-02-26 17:19:38.084001,90.0,0.0,-1.0
2025-02-26 17:19:38.084756,89.0,0.0,-3.0
2025-02-26 17:19:38.084795,74.0,0.0,-16.0
2025-02-26 17:19:38.085115,65.0,0.0,-18.0
2025-02-26 17:19:38.085732,60.0,0.0,-27.0
2025-02-26 17:19:38.086148,52.0,0.0,-31.0
2025-02-26 17:19:38.086865,60.0,0.0,-21.0
2025-02-26 17:19:38.087537,81.0,0.0,-4.0
2025-02-26 17:19:38.088097,92.0,0.0,-1.0
2025-02-26 17:19:38.088718,38.0,0.0,-21.0
2025-02-26 17:19:38.143860,73.0,0.0,-15.0
2025-02-26 17:19:38.143909,63.0,0.0,-21.0
2025-02-26 17:19:38.144430,62.0,0.0,-25.0
2025-02-26 17:19:38.145143,51.0,0.0,-29.0
2025-02-26 17:19:38.145730,72.0,0.0,-14.0
2025-02-26 17:19:38.146182,90.0,0.0,0.0
2025-02-26 17:19:38.146903,90.0,0.0,-1.0
2025-02-26 17:19:38.147541,75.0,0.0,-17.0
2025-02-26 17:19:38.148348,63.0,0.0,-28.0
2025-02-26 17:19:38.148920,43.0,0.0,-13.0
2025-02-26 17:19:38.203854,78.0,0.0,-2.0
2025-02-26 17:19:38.203899,91.0,0.0,-1.0
2025-02-26 17:19:38.204549,89.0,0.0,-5.0
2025-02-26 17:19:38.205293,73.0,0.0,-17.0
2025-02-26 17:19:38.205986,58.0,0.0,-29.0
2025-02-26 17:19:38.206297,58.0,0.0,-34.0
2025-02-26 17:19:38.207022,77.0,0.0,-5.0
2025-02-26 17:19:38.207648,94.0,0.0,0.0
2025-02-26 17:19:38.208223,80.0,0.0,-11.0
2025-02-26 17:19:38.208728,40.0,0.0,-29.0
2025-02-26 17:19:38.264026,58.0,0.0,-31.0
2025-02-26 17:19:38.264082,66.0,0.0,-19.0
2025-02-26 17:19:38.264364,80.0,0.0,-1.0
2025-02-26 17:19:38.264907,88.0,0.0,-1.0
2025-02-26 17:19:38.265508,74.0,0.0,-16.0
2025-02-26 17:19:38.266182,58.0,0.0,-29.0
2025-02-26 17:19:38.266812,56.0,0.0,-35.0
2025-02-26 17:19:38.267333,74.0,0.0,-13.0
2025-02-26 17:19:38.268082,91.0,0.0,-2.0
2025-02-26 17:19:38.268588,20.0,0.0,-33.0
2025-02-26 17:19:38.323857,68.0,0.0,-23.0
2025-02-26 17:19:38.324254,58.0,0.0,-29.0
2025-02-26 17:19:38.324705,51.0,0.0,-29.0
2025-02-26 17:19:38.324923,80.0,0.0,-3.0
2025-02-26 17:19:38.325702,96.0,0.0,3.0
2025-02-26 17:19:38.326096,82.0,0.0,-3.0
2025-02-26 17:19:38.327114,68.0,0.0,-19.0
2025-02-26 17:19:38.327310,64.0,0.0,-23.0
2025-02-26 17:19:38.328016,57.0,0.0,-31.0
2025-02-26 17:19:38.328751,68.0,0.0,-3.0
2025-02-26 17:19:38.384058,92.0,0.0,-1.0
2025-02-26 17:19:38.384097,90.0,0.0,-1.0
2025-02-26 17:19:38.384218,78.0,0.0,-13.0
2025-02-26 17:19:38.384952,64.0,0.0,-23.0
2025-02-26 17:19:38.385479,59.0,0.0,-27.0
2025-02-26 17:19:38.386103,56.0,0.0,-32.0
2025-02-26 17:19:38.386663,76.0,0.0,-11.0
2025-02-26 17:19:38.387265,92.0,0.0,-2.0
2025-02-26 17:19:38.387948,90.0,0.0,-2.0
2025-02-26 17:19:38.388502,20.0,0.0,-36.0
2025-02-26 17:19:38.443969,60.0,0.0,-25.0
2025-02-26 17:19:38.444288,53.0,0.0,-32.0
2025-02-26 17:19:38.444309,77.0,0.0,-7.0
2025-02-26 17:19:38.445103,92.0,0.0,-1.0
2025-02-26 17:19:38.445723,84.0,0.0,-6.0
2025-02-26 17:19:38.446209,68.0,0.0,-19.0
2025-02-26 17:19:38.447100,59.0,0.0,-30.0
2025-02-26 17:19:38.447560,50.0,0.0,-34.0
2025-02-26 17:19:38.448019,78.0,0.0,-6.0
2025-02-26 17:19:38.448614,68.0,0.0,-2.0
2025-02-26 17:19:38.504097,75.0,0.0,-11.0
2025-02-26 17:19:38.504673,60.0,0.0,-22.0
2025-02-26 17:19:38.504707,58.0,0.0,-31.0
2025-02-26 17:19:38.504992,62.0,0.0,-17.0
2025-02-26 17:19:38.506005,84.0,0.0,0.0
2025-02-26 17:19:38.506352,88.0,0.0,0.0
2025-02-26 17:19:38.506914,76.0,0.0,-13.0
2025-02-26 17:19:38.507474,61.0,0.0,-23.0
2025-02-26 17:19:38.507956,58.0,0.0,-31.0
2025-02-26 17:19:38.508663,60.0,0.0,-3.0
2025-02-26 17:19:38.563325,84.0,0.0,-1.0
2025-02-26 17:19:38.563569,92.0,0.0,-2.0
2025-02-26 17:19:38.564190,72.0,0.0,-17.0
2025-02-26 17:19:38.564743,61.0,0.0,-27.0
2025-02-26 17:19:38.565340,58.0,0.0,-31.0
2025-02-26 17:19:38.565956,64.0,0.0,-16.0
2025-02-26 17:19:38.566605,83.0,0.0,0.0
2025-02-26 17:19:38.567204,90.0,0.0,-2.0
2025-02-26 17:19:38.567948,80.0,0.0,-11.0
2025-02-26 17:19:38.568469,40.0,0.0,-29.0
2025-02-26 17:19:38.624456,61.0,0.0,-29.0
2025-02-26 17:19:38.624616,56.0,0.0,-30.0
2025-02-26 17:19:38.624844,58.0,0.0,-21.0
2025-02-26 17:19:38.624899,83.0,0.0,-3.0
2025-02-26 17:19:38.625722,89.0,0.0,0.0
2025-02-26 17:19:38.626466,80.0,0.0,-11.0
2025-02-26 17:19:38.626675,64.0,0.0,-21.0
2025-02-26 17:19:38.627461,59.0,0.0,-25.0
2025-02-26 17:19:38.628056,58.0,0.0,-33.0
2025-02-26 17:19:38.628663,48.0,0.0,-14.0
2025-02-26 17:19:38.684067,91.0,0.0,2.0
2025-02-26 17:19:38.684152,91.0,0.0,-5.0
2025-02-26 17:19:38.685041,66.0,0.0,-21.0
2025-02-26 17:19:38.685087,59.0,0.0,-30.0
2025-02-26 17:19:38.685576,55.0,0.0,-31.0
2025-02-26 17:19:38.686390,78.0,0.0,-6.0
2025-02-26 17:19:38.687001,90.0,0.0,-3.0
2025-02-26 17:19:38.687551,90.0,0.0,-1.0
2025-02-26 17:19:38.688113,69.0,0.0,-15.0
2025-02-26 17:19:38.688710,9.0,0.0,-46.0
2025-02-26 17:19:38.743846,56.0,0.0,-22.0
2025-02-26 17:19:38.744098,82.0,0.0,-4.0
2025-02-26 17:19:38.744317,93.0,0.0,1.0
2025-02-26 17:19:38.744861,88.0,0.0,-5.0
2025-02-26 17:19:38.745463,66.0,0.0,-20.0
2025-02-26 17:19:38.746389,58.0,0.0,-29.0
2025-02-26 17:19:38.746775,52.0,0.0,-33.0
2025-02-26 17:19:38.747649,78.0,0.0,-3.0
2025-02-26 17:19:38.748180,91.0,0.0,1.0
2025-02-26 17:19:38.748636,16.0,0.0,-34.0
2025-02-26 17:19:38.804566,65.0,0.0,-22.0
2025-02-26 17:19:38.804643,60.0,0.0,-28.0
2025-02-26 17:19:38.804929,50.0,0.0,-31.0
2025-02-26 17:19:38.805277,76.0,0.0,-11.0
2025-02-26 17:19:38.805640,90.0,0.0,-1.0
2025-02-26 17:19:38.806352,90.0,0.0,-1.0
2025-02-26 17:19:38.806950,74.0,0.0,-15.0
