timestamp,adc_x,adc_y,adc_z
2025-02-26 17:26:32.868556,5.0,0.0,2.0
2025-02-26 17:26:32.868865,6.0,0.0,3.0
2025-02-26 17:26:32.869319,7.0,0.0,3.0
2025-02-26 17:26:32.869662,7.0,0.0,2.0
2025-02-26 17:26:32.870272,8.0,0.0,3.0
2025-02-26 17:26:32.928901,7.0,0.0,2.0
2025-02-26 17:26:32.929285,8.0,0.0,3.0
2025-02-26 17:26:32.929534,7.0,0.0,1.0
2025-02-26 17:26:32.929869,7.0,0.0,2.0
2025-02-26 17:26:32.930400,7.0,0.0,2.0
2025-02-26 17:26:32.930975,9.0,0.0,3.0
2025-02-26 17:26:32.989050,9.0,0.0,3.0
2025-02-26 17:26:32.989586,9.0,0.0,4.0
2025-02-26 17:26:32.989617,10.0,0.0,4.0
2025-02-26 17:26:32.989921,9.0,0.0,3.0
2025-02-26 17:26:32.990391,9.0,0.0,3.0
2025-02-26 17:26:33.048828,8.0,0.0,2.0
2025-02-26 17:26:33.049347,8.0,0.0,2.0
2025-02-26 17:26:33.049390,8.0,0.0,2.0
2025-02-26 17:26:33.050128,8.0,0.0,2.0
2025-02-26 17:26:33.050725,8.0,0.0,1.0
2025-02-26 17:26:33.051320,9.0,0.0,3.0
2025-02-26 17:26:33.119348,7.0,0.0,1.0
2025-02-26 17:26:33.119677,9.0,0.0,3.0
2025-02-26 17:26:33.119711,8.0,0.0,2.0
2025-02-26 17:26:33.119957,8.0,0.0,1.0
2025-02-26 17:26:33.119990,9.0,0.0,2.0
2025-02-26 17:26:33.168740,6.0,0.0,1.0
2025-02-26 17:26:33.169103,8.0,0.0,2.0
2025-02-26 17:26:33.169820,5.0,0.0,0.0
2025-02-26 17:26:33.169932,7.0,0.0,1.0
2025-02-26 17:26:33.170358,6.0,0.0,1.0
2025-02-26 17:26:33.170999,6.0,0.0,2.0
2025-02-26 17:26:33.228626,8.0,0.0,3.0
2025-02-26 17:26:33.228673,6.0,0.0,1.0
2025-02-26 17:26:33.229374,8.0,0.0,4.0
2025-02-26 17:26:33.229996,7.0,0.0,3.0
2025-02-26 17:26:33.230576,7.0,0.0,3.0
2025-02-26 17:26:33.289010,7.0,0.0,3.0
2025-02-26 17:26:33.289352,7.0,0.0,2.0
2025-02-26 17:26:33.289396,7.0,0.0,3.0
2025-02-26 17:26:33.289910,7.0,0.0,3.0
2025-02-26 17:26:33.290567,6.0,0.0,2.0
2025-02-26 17:26:33.291344,8.0,0.0,3.0
2025-02-26 17:26:33.349606,8.0,0.0,3.0
2025-02-26 17:26:33.349723,9.0,0.0,4.0
2025-02-26 17:26:33.349731,10.0,0.0,5.0
2025-02-26 17:26:33.350109,10.0,0.0,4.0
2025-02-26 17:26:33.350642,11.0,0.0,5.0
2025-02-26 17:26:33.409007,9.0,0.0,3.0
2025-02-26 17:26:33.409203,10.0,0.0,4.0
2025-02-26 17:26:33.409463,8.0,0.0,2.0
2025-02-26 17:26:33.409948,10.0,0.0,3.0
2025-02-26 17:26:33.410756,8.0,0.0,2.0
2025-02-26 17:26:33.469035,8.0,0.0,1.0
2025-02-26 17:26:33.469097,7.0,0.0,1.0
2025-02-26 17:26:33.469521,8.0,0.0,1.0
2025-02-26 17:26:33.470017,8.0,0.0,2.0
2025-02-26 17:26:33.470746,7.0,0.0,1.0
2025-02-26 17:26:33.471296,9.0,0.0,2.0
2025-02-26 17:26:33.528705,7.0,0.0,0.0
2025-02-26 17:26:33.528828,7.0,0.0,0.0
2025-02-26 17:26:33.529215,7.0,0.0,0.0
2025-02-26 17:26:33.529854,6.0,0.0,0.0
2025-02-26 17:26:33.530448,6.0,0.0,-1.0
2025-02-26 17:26:33.588800,6.0,0.0,1.0
2025-02-26 17:26:33.588850,5.0,0.0,0.0
2025-02-26 17:26:33.589414,7.0,0.0,2.0
2025-02-26 17:26:33.589955,5.0,0.0,1.0
2025-02-26 17:26:33.590635,7.0,0.0,1.0
2025-02-26 17:26:33.591163,8.0,0.0,3.0
2025-02-26 17:26:33.648629,7.0,0.0,2.0
2025-02-26 17:26:33.709045,8.0,0.0,4.0
2025-02-26 17:26:33.709421,6.0,0.0,2.0
2025-02-26 17:26:33.709576,8.0,0.0,3.0
2025-02-26 17:26:33.709857,7.0,0.0,3.0
2025-02-26 17:26:33.710364,7.0,0.0,4.0
2025-02-26 17:26:33.711101,8.0,0.0,5.0
2025-02-26 17:26:33.711761,6.0,0.0,4.0
2025-02-26 17:26:33.712236,8.0,0.0,6.0
2025-02-26 17:26:33.712991,7.0,0.0,6.0
2025-02-26 17:26:33.713507,7.0,0.0,6.0
2025-02-26 17:26:33.769333,8.0,0.0,8.0
2025-02-26 17:26:33.769679,6.0,0.0,7.0
2025-02-26 17:26:33.769822,8.0,0.0,11.0
2025-02-26 17:26:33.770091,6.0,0.0,11.0
2025-02-26 17:26:33.770491,6.0,0.0,11.0
2025-02-26 17:26:33.828456,7.0,0.0,13.0
2025-02-26 17:26:33.828782,5.0,0.0,12.0
2025-02-26 17:26:33.829191,8.0,0.0,16.0
2025-02-26 17:26:33.829908,6.0,0.0,15.0
2025-02-26 17:26:33.830619,7.0,0.0,16.0
2025-02-26 17:26:33.831021,7.0,0.0,17.0
2025-02-26 17:26:33.888938,7.0,0.0,18.0
2025-02-26 17:26:33.888999,9.0,0.0,22.0
2025-02-26 17:26:33.889440,8.0,0.0,24.0
2025-02-26 17:26:33.890079,11.0,0.0,29.0
2025-02-26 17:26:33.890726,12.0,0.0,32.0
2025-02-26 17:26:33.948735,15.0,0.0,36.0
2025-02-26 17:26:33.949124,21.0,0.0,44.0
2025-02-26 17:26:33.949427,26.0,0.0,49.0
2025-02-26 17:26:33.949612,36.0,0.0,59.0
2025-02-26 17:26:33.950436,45.0,0.0,67.0
2025-02-26 17:26:33.950956,59.0,0.0,80.0
2025-02-26 17:26:34.008639,75.0,0.0,93.0
2025-02-26 17:26:34.008711,91.0,0.0,107.0
2025-02-26 17:26:34.009809,113.0,0.0,125.0
2025-02-26 17:26:34.010186,134.0,0.0,142.0
2025-02-26 17:26:34.010648,161.0,0.0,164.0
2025-02-26 17:26:34.068625,186.0,0.0,185.0
2025-02-26 17:26:34.068666,215.0,0.0,207.0
2025-02-26 17:26:34.069518,243.0,0.0,228.0
2025-02-26 17:26:34.070015,271.0,0.0,248.0
2025-02-26 17:26:34.070517,300.0,0.0,269.0
2025-02-26 17:26:34.128899,326.0,0.0,287.0
2025-02-26 17:26:34.129341,352.0,0.0,305.0
2025-02-26 17:26:34.129812,378.0,0.0,322.0
2025-02-26 17:26:34.130187,402.0,0.0,340.0
2025-02-26 17:26:34.130707,425.0,0.0,358.0
2025-02-26 17:26:34.131315,445.0,0.0,372.0
2025-02-26 17:26:34.188736,462.0,0.0,385.0
2025-02-26 17:26:34.188770,479.0,0.0,400.0
2025-02-26 17:26:34.189404,490.0,0.0,411.0
2025-02-26 17:26:34.189977,504.0,0.0,423.0
2025-02-26 17:26:34.190396,513.0,0.0,430.0
2025-02-26 17:26:34.249160,524.0,0.0,438.0
2025-02-26 17:26:34.249370,531.0,0.0,440.0
2025-02-26 17:26:34.249535,541.0,0.0,445.0
2025-02-26 17:26:34.250037,548.0,0.0,445.0
2025-02-26 17:26:34.250529,557.0,0.0,446.0
2025-02-26 17:26:34.251195,566.0,0.0,449.0
2025-02-26 17:26:34.309002,572.0,0.0,448.0
2025-02-26 17:26:34.309084,580.0,0.0,451.0
2025-02-26 17:26:34.309748,585.0,0.0,449.0
2025-02-26 17:26:34.310151,593.0,0.0,447.0
2025-02-26 17:26:34.310776,596.0,0.0,443.0
2025-02-26 17:26:34.368977,601.0,0.0,440.0
2025-02-26 17:26:34.369044,604.0,0.0,431.0
2025-02-26 17:26:34.369318,611.0,0.0,424.0
2025-02-26 17:26:34.369905,613.0,0.0,412.0
2025-02-26 17:26:34.370383,618.0,0.0,404.0
2025-02-26 17:26:34.371043,618.0,0.0,393.0
2025-02-26 17:26:34.428680,621.0,0.0,387.0
2025-02-26 17:26:34.428996,620.0,0.0,381.0
2025-02-26 17:26:34.429413,623.0,0.0,379.0
2025-02-26 17:26:34.430065,622.0,0.0,376.0
2025-02-26 17:26:34.430678,623.0,0.0,375.0
2025-02-26 17:26:34.489134,622.0,0.0,375.0
2025-02-26 17:26:34.489305,620.0,0.0,374.0
2025-02-26 17:26:34.489598,622.0,0.0,377.0
2025-02-26 17:26:34.490124,620.0,0.0,376.0
2025-02-26 17:26:34.490785,621.0,0.0,377.0
2025-02-26 17:26:34.491412,622.0,0.0,376.0
2025-02-26 17:26:34.548930,621.0,0.0,372.0
2025-02-26 17:26:34.549451,618.0,0.0,369.0
2025-02-26 17:26:34.549901,613.0,0.0,367.0
2025-02-26 17:26:34.549947,607.0,0.0,368.0
2025-02-26 17:26:34.550701,598.0,0.0,371.0
2025-02-26 17:26:34.609307,587.0,0.0,374.0
2025-02-26 17:26:34.609560,574.0,0.0,376.0
2025-02-26 17:26:34.609603,558.0,0.0,374.0
2025-02-26 17:26:34.609826,542.0,0.0,370.0
2025-02-26 17:26:34.610532,521.0,0.0,360.0
2025-02-26 17:26:34.610943,497.0,0.0,346.0
2025-02-26 17:26:34.669330,472.0,0.0,329.0
2025-02-26 17:26:34.669386,445.0,0.0,311.0
2025-02-26 17:26:34.669754,416.0,0.0,291.0
2025-02-26 17:26:34.669818,386.0,0.0,273.0
2025-02-26 17:26:34.670763,352.0,0.0,255.0
2025-02-26 17:26:34.728739,321.0,0.0,242.0
2025-02-26 17:26:34.729103,289.0,0.0,227.0
2025-02-26 17:26:34.729137,259.0,0.0,212.0
2025-02-26 17:26:34.730051,229.0,0.0,192.0
2025-02-26 17:26:34.730722,201.0,0.0,170.0
2025-02-26 17:26:34.731051,174.0,0.0,146.0
2025-02-26 17:26:34.788506,150.0,0.0,121.0
2025-02-26 17:26:34.788547,127.0,0.0,99.0
2025-02-26 17:26:34.789241,105.0,0.0,78.0
2025-02-26 17:26:34.789762,88.0,0.0,63.0
2025-02-26 17:26:34.790464,74.0,0.0,51.0
2025-02-26 17:26:34.849024,61.0,0.0,41.0
2025-02-26 17:26:34.849461,49.0,0.0,33.0
2025-02-26 17:26:34.849501,40.0,0.0,26.0
2025-02-26 17:26:34.850110,32.0,0.0,19.0
2025-02-26 17:26:34.850743,27.0,0.0,15.0
2025-02-26 17:26:34.908981,22.0,0.0,10.0
2025-02-26 17:26:34.909436,18.0,0.0,6.0
2025-02-26 17:26:34.909860,15.0,0.0,4.0
2025-02-26 17:26:34.910229,12.0,0.0,2.0
2025-02-26 17:26:34.910594,11.0,0.0,2.0
2025-02-26 17:26:34.911455,10.0,0.0,1.0
2025-02-26 17:26:34.969135,11.0,0.0,4.0
2025-02-26 17:26:34.969590,9.0,0.0,4.0
2025-02-26 17:26:34.969933,11.0,0.0,5.0
2025-02-26 17:26:34.970103,11.0,0.0,7.0
2025-02-26 17:26:34.970389,10.0,0.0,7.0
2025-02-26 17:26:35.028640,11.0,0.0,12.0
2025-02-26 17:26:35.028887,12.0,0.0,15.0
2025-02-26 17:26:35.029316,17.0,0.0,24.0
2025-02-26 17:26:35.029744,18.0,0.0,30.0
2025-02-26 17:26:35.030524,22.0,0.0,36.0
2025-02-26 17:26:35.031002,28.0,0.0,46.0
2025-02-26 17:26:35.088964,33.0,0.0,54.0
2025-02-26 17:26:35.089011,43.0,0.0,67.0
2025-02-26 17:26:35.089557,53.0,0.0,80.0
2025-02-26 17:26:35.089947,66.0,0.0,96.0
2025-02-26 17:26:35.090648,80.0,0.0,114.0
2025-02-26 17:26:35.149085,95.0,0.0,133.0
2025-02-26 17:26:35.149349,113.0,0.0,157.0
2025-02-26 17:26:35.149653,134.0,0.0,184.0
2025-02-26 17:26:35.149684,158.0,0.0,213.0
2025-02-26 17:26:35.150471,185.0,0.0,246.0
2025-02-26 17:26:35.151092,212.0,0.0,278.0
2025-02-26 17:26:35.208867,241.0,0.0,312.0
2025-02-26 17:26:35.209100,267.0,0.0,345.0
2025-02-26 17:26:35.209304,294.0,0.0,380.0
2025-02-26 17:26:35.209967,322.0,0.0,417.0
2025-02-26 17:26:35.210398,347.0,0.0,450.0
2025-02-26 17:26:35.268907,375.0,0.0,486.0
2025-02-26 17:26:35.268963,396.0,0.0,518.0
2025-02-26 17:26:35.269422,418.0,0.0,551.0
2025-02-26 17:26:35.269804,440.0,0.0,585.0
2025-02-26 17:26:35.270448,458.0,0.0,615.0
2025-02-26 17:26:35.271277,477.0,0.0,644.0
2025-02-26 17:26:35.329458,492.0,0.0,668.0
2025-02-26 17:26:35.329527,504.0,0.0,691.0
2025-02-26 17:26:35.329795,514.0,0.0,709.0
2025-02-26 17:26:35.330090,523.0,0.0,726.0
2025-02-26 17:26:35.330784,532.0,0.0,739.0
2025-02-26 17:26:35.389282,542.0,0.0,752.0
2025-02-26 17:26:35.389340,550.0,0.0,760.0
2025-02-26 17:26:35.389632,559.0,0.0,769.0
2025-02-26 17:26:35.390213,565.0,0.0,776.0
2025-02-26 17:26:35.390750,572.0,0.0,783.0
2025-02-26 17:26:35.391401,577.0,0.0,788.0
2025-02-26 17:26:35.448764,583.0,0.0,793.0
2025-02-26 17:26:35.449075,590.0,0.0,798.0
2025-02-26 17:26:35.449411,594.0,0.0,799.0
2025-02-26 17:26:35.449825,601.0,0.0,804.0
2025-02-26 17:26:35.450537,604.0,0.0,805.0
2025-02-26 17:26:35.508881,611.0,0.0,810.0
2025-02-26 17:26:35.509238,613.0,0.0,810.0
2025-02-26 17:26:35.509260,618.0,0.0,815.0
2025-02-26 17:26:35.509868,617.0,0.0,816.0
2025-02-26 17:26:35.510275,619.0,0.0,820.0
2025-02-26 17:26:35.568864,616.0,0.0,824.0
2025-02-26 17:26:35.569128,616.0,0.0,826.0
2025-02-26 17:26:35.569154,614.0,0.0,827.0
2025-02-26 17:26:35.569712,612.0,0.0,827.0
2025-02-26 17:26:35.570411,610.0,0.0,828.0
2025-02-26 17:26:35.571036,608.0,0.0,828.0
2025-02-26 17:26:35.628805,608.0,0.0,828.0
2025-02-26 17:26:35.629094,605.0,0.0,825.0
2025-02-26 17:26:35.629115,604.0,0.0,825.0
2025-02-26 17:26:35.629965,600.0,0.0,821.0
2025-02-26 17:26:35.630362,596.0,0.0,819.0
2025-02-26 17:26:35.688930,590.0,0.0,816.0
2025-02-26 17:26:35.689270,587.0,0.0,814.0
2025-02-26 17:26:35.689320,584.0,0.0,811.0
2025-02-26 17:26:35.689860,582.0,0.0,808.0
2025-02-26 17:26:35.690462,580.0,0.0,804.0
2025-02-26 17:26:35.690951,579.0,0.0,799.0
2025-02-26 17:26:35.749549,577.0,0.0,796.0
2025-02-26 17:26:35.749685,576.0,0.0,794.0
2025-02-26 17:26:35.750010,575.0,0.0,791.0
2025-02-26 17:26:35.750570,576.0,0.0,789.0
2025-02-26 17:26:35.751018,575.0,0.0,786.0
2025-02-26 17:26:35.809020,574.0,0.0,782.0
2025-02-26 17:26:35.809296,573.0,0.0,779.0
2025-02-26 17:26:35.809546,574.0,0.0,776.0
2025-02-26 17:26:35.810137,574.0,0.0,771.0
2025-02-26 17:26:35.810831,577.0,0.0,769.0
2025-02-26 17:26:35.811339,578.0,0.0,763.0
2025-02-26 17:26:35.869037,581.0,0.0,760.0
2025-02-26 17:26:35.869098,580.0,0.0,753.0
2025-02-26 17:26:35.869430,581.0,0.0,750.0
2025-02-26 17:26:35.928841,578.0,0.0,745.0
2025-02-26 17:26:35.929065,576.0,0.0,743.0
2025-02-26 17:26:35.929087,572.0,0.0,739.0
2025-02-26 17:26:35.929846,571.0,0.0,737.0
2025-02-26 17:26:35.930447,567.0,0.0,734.0
2025-02-26 17:26:35.931076,565.0,0.0,731.0
2025-02-26 17:26:35.931671,562.0,0.0,729.0
2025-02-26 17:26:35.932143,561.0,0.0,727.0
2025-02-26 17:26:35.988812,559.0,0.0,726.0
2025-02-26 17:26:35.988927,556.0,0.0,724.0
2025-02-26 17:26:35.989475,555.0,0.0,724.0
2025-02-26 17:26:35.989962,551.0,0.0,722.0
2025-02-26 17:26:35.990370,551.0,0.0,722.0
2025-02-26 17:26:36.048899,549.0,0.0,718.0
2025-02-26 17:26:36.049342,550.0,0.0,717.0
2025-02-26 17:26:36.049607,549.0,0.0,711.0
2025-02-26 17:26:36.049998,552.0,0.0,708.0
2025-02-26 17:26:36.050762,549.0,0.0,700.0
2025-02-26 17:26:36.051258,546.0,0.0,693.0
2025-02-26 17:26:36.109192,537.0,0.0,681.0
2025-02-26 17:26:36.109569,528.0,0.0,669.0
2025-02-26 17:26:36.109592,513.0,0.0,649.0
2025-02-26 17:26:36.109854,500.0,0.0,623.0
2025-02-26 17:26:36.110431,478.0,0.0,587.0
2025-02-26 17:26:36.169247,453.0,0.0,546.0
2025-02-26 17:26:36.169587,425.0,0.0,504.0
2025-02-26 17:26:36.169669,390.0,0.0,456.0
2025-02-26 17:26:36.169899,357.0,0.0,413.0
2025-02-26 17:26:36.170709,320.0,0.0,367.0
2025-02-26 17:26:36.228676,286.0,0.0,324.0
2025-02-26 17:26:36.228969,248.0,0.0,280.0
2025-02-26 17:26:36.229384,215.0,0.0,240.0
2025-02-26 17:26:36.229964,179.0,0.0,200.0
2025-02-26 17:26:36.230365,147.0,0.0,162.0
2025-02-26 17:26:36.231121,118.0,0.0,124.0
2025-02-26 17:26:36.289140,92.0,0.0,89.0
2025-02-26 17:26:36.289337,68.0,0.0,57.0
2025-02-26 17:26:36.289618,46.0,0.0,30.0
2025-02-26 17:26:36.289962,27.0,0.0,13.0
2025-02-26 17:26:36.290298,13.0,0.0,5.0
2025-02-26 17:26:36.349554,1.0,0.0,0.0
2025-02-26 17:26:36.349638,-5.0,0.0,0.0
2025-02-26 17:26:36.350293,-6.0,0.0,1.0
2025-02-26 17:26:36.350513,-6.0,0.0,2.0
2025-02-26 17:26:36.350725,-5.0,0.0,3.0
2025-02-26 17:26:36.408576,-4.0,0.0,5.0
2025-02-26 17:26:36.409229,-4.0,0.0,5.0
2025-02-26 17:26:36.409585,-3.0,0.0,6.0
2025-02-26 17:26:36.410363,-5.0,0.0,5.0
2025-02-26 17:26:36.410794,-4.0,0.0,6.0
2025-02-26 17:26:36.411441,-5.0,0.0,5.0
2025-02-26 17:26:36.469053,-6.0,0.0,4.0
2025-02-26 17:26:36.469339,-6.0,0.0,4.0
2025-02-26 17:26:36.469554,-5.0,0.0,5.0
2025-02-26 17:26:36.469720,-4.0,0.0,5.0
2025-02-26 17:26:36.470517,-6.0,0.0,3.0
2025-02-26 17:26:36.471154,-3.0,0.0,4.0
2025-02-26 17:26:36.528894,-4.0,0.0,3.0
2025-02-26 17:26:36.529214,-4.0,0.0,4.0
2025-02-26 17:26:36.529316,-4.0,0.0,4.0
2025-02-26 17:26:36.530222,-3.0,0.0,5.0
2025-02-26 17:26:36.530644,-4.0,0.0,5.0
2025-02-26 17:26:36.588830,-4.0,0.0,5.0
2025-02-26 17:26:36.588873,-4.0,0.0,4.0
2025-02-26 17:26:36.589481,-4.0,0.0,4.0
2025-02-26 17:26:36.589967,-5.0,0.0,4.0
2025-02-26 17:26:36.590491,-5.0,0.0,5.0
2025-02-26 17:26:36.590993,-4.0,0.0,6.0
2025-02-26 17:26:36.648832,-4.0,0.0,7.0
2025-02-26 17:26:36.649004,-4.0,0.0,6.0
2025-02-26 17:26:36.649291,-4.0,0.0,6.0
2025-02-26 17:26:36.649859,-4.0,0.0,7.0
2025-02-26 17:26:36.650570,-5.0,0.0,6.0
2025-02-26 17:26:36.709186,-5.0,0.0,6.0
2025-02-26 17:26:36.709359,-5.0,0.0,6.0
2025-02-26 17:26:36.709944,-7.0,0.0,5.0
2025-02-26 17:26:36.710579,-6.0,0.0,4.0
2025-02-26 17:26:36.710630,-9.0,0.0,3.0
2025-02-26 17:26:36.710898,-8.0,0.0,4.0
2025-02-26 17:26:36.769053,-10.0,0.0,3.0
2025-02-26 17:26:36.769163,-9.0,0.0,4.0
2025-02-26 17:26:36.769433,-10.0,0.0,3.0
2025-02-26 17:26:36.770132,-9.0,0.0,2.0
2025-02-26 17:26:36.770742,-8.0,0.0,4.0
2025-02-26 17:26:36.828920,-9.0,0.0,1.0
2025-02-26 17:26:36.828972,-7.0,0.0,3.0
2025-02-26 17:26:36.829400,-10.0,0.0,2.0
2025-02-26 17:26:36.830135,-7.0,0.0,3.0
2025-02-26 17:26:36.830604,-9.0,0.0,2.0
2025-02-26 17:26:36.889334,-9.0,0.0,2.0
2025-02-26 17:26:36.889625,-9.0,0.0,2.0
2025-02-26 17:26:36.889654,-8.0,0.0,2.0
2025-02-26 17:26:36.890042,-7.0,0.0,3.0
2025-02-26 17:26:36.890908,-7.0,0.0,2.0
2025-02-26 17:26:36.891124,-6.0,0.0,2.0
