timestamp,adc_x,adc_y,adc_z
2025-02-26 17:19:16.483659,-2.0,0.0,5.0
2025-02-26 17:19:16.483709,-18.0,0.0,4.0
2025-02-26 17:19:16.484196,15.0,0.0,34.0
2025-02-26 17:19:16.484830,20.0,0.0,37.0
2025-02-26 17:19:16.485523,5.0,0.0,26.0
2025-02-26 17:19:16.486089,-6.0,0.0,13.0
2025-02-26 17:19:16.486774,-12.0,0.0,13.0
2025-02-26 17:19:16.487319,29.0,0.0,37.0
2025-02-26 17:19:16.488223,29.0,0.0,35.0
2025-02-26 17:19:16.488682,4.0,0.0,12.0
2025-02-26 17:19:16.543792,-5.0,0.0,15.0
2025-02-26 17:19:16.543860,-12.0,0.0,10.0
2025-02-26 17:19:16.544123,30.0,0.0,35.0
2025-02-26 17:19:16.545122,29.0,0.0,33.0
2025-02-26 17:19:16.545598,5.0,0.0,22.0
2025-02-26 17:19:16.546113,-6.0,0.0,12.0
2025-02-26 17:19:16.546685,-13.0,0.0,5.0
2025-02-26 17:19:16.547258,10.0,0.0,29.0
2025-02-26 17:19:16.547984,30.0,0.0,37.0
2025-02-26 17:19:16.548536,16.0,0.0,16.0
2025-02-26 17:19:16.604036,-3.0,0.0,6.0
2025-02-26 17:19:16.604073,-14.0,0.0,2.0
2025-02-26 17:19:16.604291,15.0,0.0,31.0
2025-02-26 17:19:16.605031,30.0,0.0,37.0
2025-02-26 17:19:16.605445,10.0,0.0,31.0
2025-02-26 17:19:16.606119,0.0,0.0,14.0
2025-02-26 17:19:16.606763,-12.0,0.0,6.0
2025-02-26 17:19:16.607312,14.0,0.0,31.0
2025-02-26 17:19:16.608059,29.0,0.0,36.0
2025-02-26 17:19:16.608461,18.0,0.0,15.0
2025-02-26 17:19:16.663755,0.0,0.0,15.0
2025-02-26 17:19:16.663828,-6.0,0.0,6.0
2025-02-26 17:19:16.664584,-6.0,0.0,16.0
2025-02-26 17:19:16.664937,28.0,0.0,37.0
2025-02-26 17:19:16.665689,20.0,0.0,34.0
2025-02-26 17:19:16.666247,4.0,0.0,21.0
2025-02-26 17:19:16.666768,-4.0,0.0,12.0
2025-02-26 17:19:16.667368,-8.0,0.0,1.0
2025-02-26 17:19:16.668097,20.0,0.0,34.0
2025-02-26 17:19:16.668526,28.0,0.0,30.0
2025-02-26 17:19:16.723704,8.0,0.0,24.0
2025-02-26 17:19:16.723832,-1.0,0.0,12.0
2025-02-26 17:19:16.724349,-9.0,0.0,3.0
2025-02-26 17:19:16.725174,15.0,0.0,31.0
2025-02-26 17:19:16.725622,30.0,0.0,35.0
2025-02-26 17:19:16.726202,20.0,0.0,31.0
2025-02-26 17:19:16.726647,2.0,0.0,18.0
2025-02-26 17:19:16.727251,-12.0,0.0,13.0
2025-02-26 17:19:16.727848,-8.0,0.0,15.0
2025-02-26 17:19:16.728677,26.0,0.0,30.0
2025-02-26 17:19:16.783970,19.0,0.0,36.0
2025-02-26 17:19:16.784591,4.0,0.0,21.0
2025-02-26 17:19:16.784641,-4.0,0.0,3.0
2025-02-26 17:19:16.785207,-8.0,0.0,1.0
2025-02-26 17:19:16.785526,16.0,0.0,33.0
2025-02-26 17:19:16.786170,28.0,0.0,35.0
2025-02-26 17:19:16.786739,11.0,0.0,27.0
2025-02-26 17:19:16.787377,-1.0,0.0,13.0
2025-02-26 17:19:16.787891,-8.0,0.0,3.0
2025-02-26 17:19:16.788537,28.0,0.0,27.0
2025-02-26 17:19:16.843604,27.0,0.0,32.0
2025-02-26 17:19:16.843854,0.0,0.0,14.0
2025-02-26 17:19:16.844381,-9.0,0.0,1.0
2025-02-26 17:19:16.844852,14.0,0.0,33.0
2025-02-26 17:19:16.845602,32.0,0.0,36.0
2025-02-26 17:19:16.846195,8.0,0.0,19.0
2025-02-26 17:19:16.846739,-7.0,0.0,12.0
2025-02-26 17:19:16.847322,-12.0,0.0,11.0
2025-02-26 17:19:16.847865,21.0,0.0,34.0
2025-02-26 17:19:16.848750,28.0,0.0,31.0
2025-02-26 17:19:16.904219,4.0,0.0,21.0
2025-02-26 17:19:16.904256,-2.0,0.0,13.0
2025-02-26 17:19:16.904265,-6.0,0.0,5.0
2025-02-26 17:19:16.904886,14.0,0.0,31.0
2025-02-26 17:19:16.905573,29.0,0.0,36.0
2025-02-26 17:19:16.906387,19.0,0.0,26.0
2025-02-26 17:19:16.906678,0.0,0.0,15.0
2025-02-26 17:19:16.907279,-8.0,0.0,5.0
2025-02-26 17:19:16.907902,-2.0,0.0,17.0
2025-02-26 17:19:16.908555,28.0,0.0,31.0
2025-02-26 17:19:16.963933,20.0,0.0,31.0
2025-02-26 17:19:16.964176,2.0,0.0,18.0
2025-02-26 17:19:16.964408,-6.0,0.0,5.0
2025-02-26 17:19:16.965193,4.0,0.0,28.0
2025-02-26 17:19:16.965373,32.0,0.0,36.0
2025-02-26 17:19:16.966062,28.0,0.0,29.0
2025-02-26 17:19:16.966733,5.0,0.0,17.0
2025-02-26 17:19:16.967376,-5.0,0.0,5.0
2025-02-26 17:19:16.967892,-8.0,0.0,5.0
2025-02-26 17:19:16.968557,29.0,0.0,33.0
2025-02-26 17:19:17.024048,31.0,0.0,35.0
2025-02-26 17:19:17.024129,9.0,0.0,21.0
2025-02-26 17:19:17.024387,-4.0,0.0,13.0
2025-02-26 17:19:17.025158,-13.0,0.0,3.0
2025-02-26 17:19:17.025431,15.0,0.0,34.0
2025-02-26 17:19:17.026269,32.0,0.0,35.0
2025-02-26 17:19:17.026675,12.0,0.0,24.0
2025-02-26 17:19:17.027304,-3.0,0.0,14.0
2025-02-26 17:19:17.083490,-6.0,0.0,3.0
2025-02-26 17:19:17.083887,4.0,0.0,19.0
2025-02-26 17:19:17.084213,30.0,0.0,41.0
2025-02-26 17:19:17.084795,29.0,0.0,35.0
2025-02-26 17:19:17.085452,2.0,0.0,18.0
2025-02-26 17:19:17.086165,-7.0,0.0,5.0
2025-02-26 17:19:17.086685,-16.0,0.0,5.0
2025-02-26 17:19:17.087366,20.0,0.0,35.0
2025-02-26 17:19:17.087930,30.0,0.0,36.0
2025-02-26 17:19:17.088612,8.0,0.0,26.0
2025-02-26 17:19:17.089084,-4.0,0.0,13.0
2025-02-26 17:19:17.089960,-14.0,0.0,11.0
2025-02-26 17:19:17.143885,19.0,0.0,37.0
2025-02-26 17:19:17.144150,27.0,0.0,33.0
2025-02-26 17:19:17.144477,2.0,0.0,19.0
2025-02-26 17:19:17.144944,-6.0,0.0,11.0
2025-02-26 17:19:17.145449,-14.0,0.0,4.0
2025-02-26 17:19:17.146128,19.0,0.0,35.0
2025-02-26 17:19:17.146684,28.0,0.0,41.0
2025-02-26 17:19:17.147465,10.0,0.0,26.0
2025-02-26 17:19:17.148109,-3.0,0.0,5.0
2025-02-26 17:19:17.148548,-12.0,0.0,1.0
2025-02-26 17:19:17.204156,20.0,0.0,36.0
2025-02-26 17:19:17.204351,18.0,0.0,37.0
2025-02-26 17:19:17.205041,4.0,0.0,21.0
2025-02-26 17:19:17.205077,0.0,0.0,5.0
2025-02-26 17:19:17.205526,-14.0,0.0,3.0
2025-02-26 17:19:17.206234,16.0,0.0,34.0
2025-02-26 17:19:17.206854,28.0,0.0,36.0
2025-02-26 17:19:17.207681,8.0,0.0,23.0
2025-02-26 17:19:17.208050,-5.0,0.0,13.0
2025-02-26 17:19:17.208623,4.0,0.0,-2.0
2025-02-26 17:19:17.263594,10.0,0.0,31.0
2025-02-26 17:19:17.264018,30.0,0.0,37.0
2025-02-26 17:19:17.264466,17.0,0.0,29.0
2025-02-26 17:19:17.264796,-4.0,0.0,14.0
2025-02-26 17:19:17.265510,-7.0,0.0,4.0
2025-02-26 17:19:17.266241,2.0,0.0,25.0
2025-02-26 17:19:17.266892,20.0,0.0,35.0
2025-02-26 17:19:17.267337,28.0,0.0,33.0
2025-02-26 17:19:17.267959,-2.0,0.0,23.0
2025-02-26 17:19:17.268633,-14.0,0.0,-1.0
2025-02-26 17:19:17.324237,-6.0,0.0,19.0
2025-02-26 17:19:17.324312,20.0,0.0,35.0
2025-02-26 17:19:17.324811,20.0,0.0,35.0
2025-02-26 17:19:17.325119,2.0,0.0,18.0
2025-02-26 17:19:17.325458,-8.0,0.0,11.0
2025-02-26 17:19:17.326444,1.0,0.0,26.0
2025-02-26 17:19:17.326854,16.0,0.0,41.0
2025-02-26 17:19:17.327236,9.0,0.0,26.0
2025-02-26 17:19:17.328014,-8.0,0.0,13.0
2025-02-26 17:19:17.328571,-17.0,0.0,12.0
2025-02-26 17:19:17.383657,18.0,0.0,37.0
2025-02-26 17:19:17.383993,12.0,0.0,25.0
2025-02-26 17:19:17.384515,-8.0,0.0,15.0
2025-02-26 17:19:17.385029,-17.0,0.0,5.0
2025-02-26 17:19:17.385597,9.0,0.0,34.0
2025-02-26 17:19:17.386315,17.0,0.0,35.0
2025-02-26 17:19:17.386741,0.0,0.0,21.0
2025-02-26 17:19:17.387361,-14.0,0.0,13.0
2025-02-26 17:19:17.388084,-18.0,0.0,3.0
2025-02-26 17:19:17.388667,8.0,0.0,32.0
2025-02-26 17:19:17.443397,14.0,0.0,35.0
2025-02-26 17:19:17.504374,-2.0,0.0,25.0
2025-02-26 17:19:17.504609,-14.0,0.0,13.0
2025-02-26 17:19:17.505115,-24.0,0.0,1.0
2025-02-26 17:19:17.505595,0.0,0.0,33.0
2025-02-26 17:19:17.505842,9.0,0.0,35.0
2025-02-26 17:19:17.506149,-6.0,0.0,21.0
2025-02-26 17:19:17.507020,-19.0,0.0,18.0
2025-02-26 17:19:17.507619,-28.0,0.0,20.0
2025-02-26 17:19:17.507886,11.0,0.0,57.0
2025-02-26 17:19:17.508583,11.0,0.0,59.0
2025-02-26 17:19:17.509071,-16.0,0.0,43.0
2025-02-26 17:19:17.509978,-22.0,0.0,31.0
2025-02-26 17:19:17.510329,-20.0,0.0,44.0
2025-02-26 17:19:17.510881,7.0,0.0,60.0
2025-02-26 17:19:17.511468,0.0,0.0,60.0
2025-02-26 17:19:17.512144,-16.0,0.0,40.0
2025-02-26 17:19:17.512780,-30.0,0.0,26.0
2025-02-26 17:19:17.513288,-19.0,0.0,37.0
2025-02-26 17:19:17.514064,2.0,0.0,20.0
2025-02-26 17:19:17.514748,-50.0,0.0,-22.0
2025-02-26 17:19:17.563774,-5.0,0.0,-19.0
2025-02-26 17:19:17.563916,-22.0,0.0,-39.0
2025-02-26 17:19:17.564390,-31.0,0.0,-62.0
2025-02-26 17:19:17.564858,-22.0,0.0,-53.0
2025-02-26 17:19:17.565428,4.0,0.0,-39.0
2025-02-26 17:19:17.566222,9.0,0.0,-58.0
2025-02-26 17:19:17.566679,-8.0,0.0,-61.0
